Name of the product,Product Brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment,review_length,sentiment_score
22,0,20,2,2016-12-10T00:00:00.000Z,even when iäôm outsid in bright sunlight the word of the book iäôm read are still crystal clear that alon make the kindl oasi worth what it cost meth kindl oasi wake up in just second and ani book i choos instantli open readi to be readit is the perfect size and isnäôt heavi or bulki i realli do read for hour at a time sometim i pace the floor while i read sometim iäôm on my ellipt machin when i read and sometim iäôm sit down no matter what iäôm do the kindl oasi remain comfort to hold and it is alway easi on my eyeswhen i receiv a book that is in pdf most of the time i can enlarg the word if it wonäôt allow me to enlarg the word i can chang the orient of the page and the word are automat larger i am abl to make note on the book if need and i can highlight word andor passagesmi merlot leather cover is attract when i flip it open it is just like open the cover of a bookhow to make the batteri laston the kindl oasi page it say that it äúdualbatteri charg system deliv month of batteri lifeäù thi wa a huge thing for me instead of have to charg my tablet almost everi day i would be abl to read for month without charg the kindlei thi how my oasi ha perform well not so much there are condit that have to be met for the charg on your oasi to last for two monthsfirst you have to limit your read to thirti minut a day that one is imposs for me there are day that i am onli abl to read for thirti minut but they donäôt occur veri often my kindl goe everywher with me and i use just about everi spare moment to readsecond the wireless need to be turn off that one is easi to do but not alway easi to rememb the onli time the wireless need to be on is to download one or more booksthird thi is base on your light set at 10 that is way too low for me i keep my light set anywher from 16 to 18i donäôt limit my read to thirti minut a day and i tri to rememb to keep my wireless turn off my light set is kept anywher from 16 to 18 and i put my kindl to sleep the second iäôm done read so how long doe a singl charg last me ten day is the longest a charg ha last me so far but it would have kept a charg for sever more day if i had rememb to turn my wireless off onc i succeed in keep my wireless off i will let you know how long the charg lastsnow i donäôt plug it in to charg a soon a the charg on the cover get low i allow my cover charg to go a low a it will possibl go and then the kindl batteri will start to drain sinc it can no longer charg from the cover i allow it to drain down to about 50 befor i plug the cover and kindl into my comput to chargeth one thing that surpris me wa that everyth on the oasi is in black and white for some reason i thought that mayb the book cover would appear in color but sinc i bought the oasi to read book on color isnäôt neededspeci offer do appear on my screen but onli when my kindl is go to sleep or wake up they arenäôt a distract and to be honest they are kind of fun to look at you can pay a higher price so they wonäôt appear on your kindl if you would rather not see themi ask myself some question onc i had my kindl and knew just how it work if i had known befor i bought my kindl oasi that the charg wouldnäôt last for month would i still have bought it ye i would have if i had known that everyth would appear in black and white would i still have bought it ye i would have,"['reason', 'i', 'love', 'my', 'kindl', 'oasi']",Positive,709,0.9649
4,0,18,0,2017-03-16T00:00:00.000Z,the clariti of the screen and the backlit text make thi an improv from my old tablet i now can read thi in low light and enjoy the color a well i am enjoy my new kindl but it did present some challeng in it set up i would recommend get help in the store to get you start,"['a', 'good', 'step', 'up', 'from', 'my', 'old', 'kindl', 'tablet']",Positive,59,0.875
21,0,15,0,2017-06-30T00:00:00.000Z,veri lightweight and portabl with excel batteri life,"['work', 'great']",Positive,8,0.4588
2,0,10,0,2016-11-19T00:00:00.000Z,good price for the product i purchas for my middl school son,"['decent', 'tablet']",Positive,12,0.4404
16,0,8,0,2017-01-20T00:00:00.000Z,i love that you can read book a well a play game with thi tablet i bought 2 of them for my littl boy and girl we just charg them up and let them play with them in the car on road trip they are quit the onli thing is i wish they would have a section of game that can be play without wifi some of the app need wifi to run and some do not overal though i love thi tablet,"['great', 'tablet', 'for', 'kid']",Positive,83,0.9607
5,0,1,1,2017-12-02T00:00:00.000Z,i m so happi to get thi amazon echo plu great to have it,['awesom'],Positive,14,0.7003
20,0,16,3,2017-08-25T00:00:00.000Z,it a decent reader for beginn there is no backlight so not good for read in dark also slip from hand so purchas a cover if you buy it,"['good', 'for', 'beginn']",Neutral,29,-0.174
19,0,11,0,2016-07-16T00:00:00.000Z,i bought thi tablet for my son he damag the previou one but it wa good for hi purpos he love to play the minecraft app and can read a book with ea i dont have a tablet for myself if i did i would get the fire all i would realli need it for would be to surf the web and use the app for the price u cant go wrong,"['great', 'tablet']",Positive,72,0.9323
17,0,13,0,2017-01-18T00:00:00.000Z,may grandson love thi went on a long car trip and he wa abl to watch movi and keep entertain,"['well', 'worth', 'the', 'purchas']",Positive,20,0.7579
9,0,6,1,2017-12-26T00:00:00.000Z,easi to log in and set up good sound need a remot for the volum a is chang with each radio station song or repli,"['easi', 'to', 'set', 'up']",Positive,25,0.4404
1,0,13,0,2017-04-01T00:00:00.000Z,i have not set up tablet geek squad to do so monday april 3 2017,"['i', 'love', '‚ù§', 'tablet']",Positive,15,-0.2023
0,0,12,0,2016-12-14T00:00:00.000Z,look pretti solid will updat review a soon a gift is open,"['bought', 'a', 'a', 'gift']",Positive,12,0.5423
18,0,19,0,2016-07-29T00:00:00.000Z,i need a devic to listen to book on a long drive thi pair easili in the car and download the audibl book wa a snap,"['great', 'bluetooth', 'devic', 'for', 'audibl', 'book']",Positive,26,0.0
19,0,11,0,2016-06-23T00:00:00.000Z,doe what we need it to abl to download app that make it fun,"['good', 'inexpens', 'tablet']",Positive,14,0.5106
1,0,13,0,2017-04-07T00:00:00.000Z,im a window person thi is not window im still learn i am happi with the size a it fit easili in to my purs but i hate touch item i alway seem to touch the wrong area like spell someth i go for a letter get one of the letter next to so it slow down my type one of the reason i dont have a smartphon all in all it pretti good i guess i would recommend it becaus it the way thi world is turn howev they dont make a glass protect screen cover onli plastic,"['doe', 'the', 'job']",Positive,99,0.6486
2,0,10,0,2017-03-27T00:00:00.000Z,it a good starter tablet to bad it run on the amazon o,"['good', 'for', 'the', 'price']",Positive,13,0.0258
7,0,21,0,2015-04-20T00:00:00.000Z,i realli enjoy read on the new kindl voyag have had other kindl model befor thi one i especi like the bright and light of itonli drawback i need to get use to wa turn of page be a littl hesit,"['great', 'reader']",Positive,41,0.8225
9,0,6,1,2018-01-08T00:00:00.000Z,bought a a gift for my wife she love it and the screen is veri handi for recip and such,"['wife', 'love', 'and', 'use']",Positive,20,0.7964
19,0,11,0,2017-07-10T00:00:00.000Z,my old kindl had no camera and wa much thicker thi one ha a great camera and is much slimmer,"['nice', 'upgrad']",Positive,20,0.6486
2,0,10,0,2017-04-14T00:00:00.000Z,thi is a great tablet for the price would give it 5 star if it had includ some sort of instruct manual otherwis definit recommend,"['great', 'tablet', 'for', 'the', 'price', 'love', 'it']",Positive,25,0.765
16,0,8,0,2017-01-24T00:00:00.000Z,i definit recommend thi tablet is so perfect for child,"['good', 'tablet']",Positive,10,0.8042
18,0,19,0,2016-09-12T00:00:00.000Z,amazon ha consist deliv qualiti tablet at the best price and thi is no except,"['great', 'littl', 'tablet', 'if', 'you', 'dont', 'need', 'hd', 'resolut']",Positive,15,0.7269
1,0,13,0,2016-11-16T00:00:00.000Z,love thi kindl there are to mani app and game offer for download love the book select easi to navig the charger seem a bit loo though,"['easi', 'to', 'navig', 'great', 'product']",Positive,27,0.8555
17,0,13,0,2016-12-09T00:00:00.000Z,it ha all the featur need for my granddaught and is easi to use im am happi with thi,"['great', 'beginn', 'tablet']",Positive,19,0.34
19,0,11,0,2016-10-14T00:00:00.000Z,bought for my child hold plenti of app safe to use with parent control pretti durabl but definit recommend buy a screensav and case for it,"['great', 'buy']",Positive,26,0.6369
20,0,16,3,2017-06-21T00:00:00.000Z,what can i say if you enjoy book and magazin it hard to beat not backlit but not an issu for me i take it everywher and enjoy thi version veri much,"['great', 'size', 'batteri', 'is', 'awesom']",Positive,32,0.7351
17,0,13,0,2017-03-19T00:00:00.000Z,love thisit is kidproofi have a activ 1 year old grandson who enjoy it veri much,"['great', 'product']",Positive,16,0.8126
20,0,16,3,2018-03-02T00:00:00.000Z,im enjoy the ea of have sever read option without the bulk,"['perfect', 'just', 'what', 'i', 'need']",Positive,12,0.4939
9,0,6,1,2018-01-18T00:00:00.000Z,fairli easi to use on set up and use most annoy issu is when the kid tri to talk to her mainli use for music and gener inform,"['pretti', 'sweet']",Positive,28,-0.4927
19,0,11,0,2016-12-08T00:00:00.000Z,bought a a gift but have not had ani issu with product purchas from you,['gift'],Positive,15,0.2382
2,0,10,0,2017-01-07T00:00:00.000Z,i am veri happi with the kindl fire hd 8 it is veri easi to use,"['great', 'for', 'e', 'reader', 'and', 'email']",Positive,16,-0.34
5,0,1,1,2017-12-06T00:00:00.000Z,thi may be an increment upgrad to the origin amazon echo but is definit worth it mile ahead from googl home,"['make', 'for', 'a', 'fun', 'home']",Positive,21,0.4019
13,0,9,0,2016-06-22T00:00:00.000Z,the kind wa realli good and my dauther like it it is veri good product and i would reccomend thi to al my firend and famili,"['love', 'it']",Positive,26,0.8934
2,0,10,0,2016-11-11T00:00:00.000Z,the devic is price just right to give a a gift for an 8 year old,"['great', 'valu']",Positive,16,0.4404
16,0,8,0,2016-12-30T00:00:00.000Z,great tablet for kid veri entertain and inform for kid learn,['awesom'],Positive,11,0.7506
5,0,1,1,2017-12-22T00:00:00.000Z,i went into the store look for a bluetooth speaker for music and left with thi work great and sound good,"['great', 'buy']",Positive,21,0.7906
2,0,10,0,2017-01-22T00:00:00.000Z,a far a function it work well i can surf the internet match movi check social medium and anyth el a tablet is suppos to do the app store ha a good varieti off app it doe not have a mani a the itun store but there is plenti of varieti the reason i knock a star off is the constant ad i know that thi is an amazon product but the ad get a littl annoy,"['work', 'a', 'advertis', 'but', 'the', 'ad', 'get', 'annoy']",Positive,77,-0.0772
16,0,8,0,2016-11-25T00:00:00.000Z,my almost 4 year old will reciev thi for christma thi year but i set it all up prior i love the parent lock and timer soooooo mani fun charact for her to choos from to enjoy at everi level the case is soft and light but sterdi,"['love', 'it']",Positive,48,0.9481
9,0,6,1,2018-02-22T00:00:00.000Z,iäôm an amazon prime member and the show is awsum i use it to commun with the son who live in seattl you can watch amazon pirim tvplay amazon music text play game read the lyric while the song is play i love it,"['alexa', 'is', 'so', 'sweet']",Positive,44,0.9022
5,0,1,1,2017-12-01T00:00:00.000Z,i need to buy all the addit part but itäô great,"['i', 'love', 'alexa']",Positive,11,0.7684
19,0,11,0,2016-06-22T00:00:00.000Z,thi is a great tablet if you have reason expect and you should definit pay the extra 20 for a total of 69 and get the 16 gb tablet is it the fastest tablet out there definit not doe it quickli do all sort of busi spreadsheet applic etc no doe it do everyth that an ipad etc can do no but at thi price point it cant be beat peopl say that you cant download chrome and the googl playstor they are wrong i have both on thi tablet and my other fire without root them and with the abil to add a 128 gb card it a no brainer if you want to play game watch moviestv surf the net email etc i know there are a lot of peopl who dislik amazon and their product but i am obvious not one of them,"['great', 'deal', 'on', 'a', 'great', 'basic', 'tablet']",Positive,146,-0.6486
5,0,1,1,2018-01-08T00:00:00.000Z,echo plu seem to work a they say i have it run two light so far plan on set up seven more nice product,"['echo', 'plu']",Positive,24,0.4754
17,0,13,0,2016-12-13T00:00:00.000Z,easi to play and veri help to learn for child,"['grat', 'toy', 'for', 'child']",Positive,10,0.6249
16,0,8,0,2017-05-18T00:00:00.000Z,i loooooov thi tablet a well a my 3 year old with all the kid app make it way more fun and safe for kid to enjoy,"['great', 'tablet', 'for', 'kid']",Positive,27,0.9013
13,0,9,0,2016-07-23T00:00:00.000Z,brought for my daughter and she love it wish it had more googl stuff on it,['tablet'],Positive,16,0.7845
5,0,1,1,2017-12-01T00:00:00.000Z,i love how alexa can control almost all smart thing and help control light and power on and off devic to help u get readi for the day the music is connect directli to amazon prime music and i love how the sound is clear and crisp you can call out to alexa from far away and sheäôll add item to your shop list and the alexa app is so simpl to view the list and control your smart thing,"['great', 'support', 'for', 'the', 'home']",Positive,80,0.9691
